ID,ClassYear,ClassSemester,SectionCode,Audit,Status,Grade,GradePctg,MidGrade,MidGradePctg,EarnedStatus
35787,2013-2014,2,CS315SU14,0,3,0,0,0,0,0
35791,2013-2014,2,MAT258SU14,0,3,0,0,0,0,0
35791,2013-2014,2,CS251SU14,0,2,1,93,1,93,1
35791,2013-2014,2,CS380SU14-B,0,2,7,74,2,90,1
35791,2013-2014,2,CS380SU14-B,0,3,0,0,0,0,0
35791,2013-2014,2,MAT200SU14,0,2,4,83,6,78,1
35791,2013-2014,2,MUS115SU14,0,2,1,98.31,1,99.5,2
35802,2013-2014,2,ANI300SU14,0,2,4,83,6,78,1
35802,2013-2014,2,CG303SU14,0,2,2,90,1,95,1
35802,2013-2014,2,CG305SU14,0,2,5,82,6,79,1
35802,2013-2014,2,ENG315SU14-A,0,2,5,81,6,78,1
35811,2013-2014,2,CS315SU14,0,2,1,100,1,100,1
35811,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
35811,2013-2014,2,GAM300SU14,0,2,1,100,2,91,1
35811,2013-2014,2,MAT258SU14,0,2,2,90,1,93,1
35811,2013-2014,2,CS380SU14-B,0,2,1,99,1,100,1
35811,2013-2014,2,CS300SU14,0,2,1,95.17,1,93,1
35814,2013-2014,2,ART201SU14,0,2,1,98,2,92,1
35814,2013-2014,2,GAM352SU14,0,3,0,0,0,0,0
35814,2013-2014,2,GAT240SU14,0,2,5,82,6,78,1
35814,2013-2014,2,GAT316SU14,0,2,8,70,8,72,1
35814,2013-2014,2,ART401SU14,0,2,4,84,7,76,1
35819,2013-2014,2,GAM352SU14,0,3,0,0,0,0,0
35819,2013-2014,2,ENG230SU14,0,2,5,80,5,80,2
35819,2013-2014,2,GAT240SU14,0,2,8,70,8,70,1
35819,2013-2014,2,GAT240SU14,0,3,0,0,0,0,0
35819,2013-2014,2,GAT316SU14,0,2,10,41,10,40,0
35819,2013-2014,2,PSY201SU14,0,2,4,84,6,77,3
35823,2013-2014,2,ANI300SU14,0,2,2,90,6,79,1
35823,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35823,2013-2014,2,CG305SU14-B,0,2,2,90.5,4,85,1
35823,2013-2014,2,JPN101SU14,0,2,5,82.79,5,82.25,3
35823,2013-2014,2,MUS115SU14,0,2,1,97.62,1,98.83,3
35828,2013-2014,2,FLM151SU14,0,2,4,85,4,84,1
35828,2013-2014,2,GAT240SU14,0,2,4,86,6,78,1
35828,2013-2014,2,JPN101SU14,0,3,0,0,0,0,0
35828,2013-2014,2,PSY201SU14,0,2,2,90,4,83,2
35828,2013-2014,2,ENG150SU14,0,2,6,79,7,73,1
35835,2013-2014,2,MUS115SU14,0,2,1,98.08,1,99.83,3
35835,2013-2014,2,CG305SU14,0,2,5,80,7,75,1
35835,2013-2014,2,CG303SU14,0,2,1,100,1,100,1
35835,2013-2014,2,ANI300SU14,0,2,1,93,4,85,1
35842,2013-2014,2,CS225SU14,0,3,0,0,0,0,0
35842,2013-2014,2,GAT240SU14,0,2,13,0,0,0,0
35842,2013-2014,2,GAT316SU14,0,2,13,0,0,0,0
35842,2013-2014,2,PSY201SU14,0,2,13,0,0,0,0
35842,2013-2014,2,GAM302SU14,0,2,13,0,0,0,0
35842,2013-2014,2,ART201SU14,0,3,0,0,0,0,0
35844,2013-2014,2,CG303SU14,0,2,1,100,1,100,1
35844,2013-2014,2,CG305SU14,0,2,4,86,4,84,1
35844,2013-2014,2,ENG315SU14-A,0,2,3,87,2,90,1
35844,2013-2014,2,LAW115SU14,0,2,6,78.64,6,77,1
35846,2013-2014,2,ANI300SU14,0,2,5,80,7,76,1
35846,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35846,2013-2014,2,CG305SU14-B,0,2,2,90,5,80,1
35846,2013-2014,2,ENG315SU14-A,0,3,0,0,0,0,0
35846,2013-2014,2,JPN101SU14,0,2,5,82.41,2,90.25,3
35846,2013-2014,2,MUS115SU14,0,2,1,97.15,1,98.5,3
35853,2013-2014,2,CS300SU14,0,2,1,96,1,94,1
35853,2013-2014,2,CS261SU14,0,3,0,0,0,0,0
35853,2013-2014,2,CS365SU14,0,3,0,0,0,0,0
35853,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
35853,2013-2014,2,MAT258SU14,0,2,4,84,5,81,1
35853,2013-2014,2,CS365SU14,0,2,6,77,1,93,1
35853,2013-2014,2,CG130SU14,0,2,3,87,3,87,2
35853,2013-2014,2,CS330SU14,0,3,0,0,0,0,0
35858,2013-2014,2,JPN101SU14,0,2,3,87.08,3,89.16,3
35858,2013-2014,2,ANI300SU14,0,2,6,78,7,75,1
35858,2013-2014,2,ART201SU14,0,2,8,72,8,72,1
35858,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35858,2013-2014,2,ENG315SU14-B,0,2,4,86,2,90,1
35865,2013-2014,2,ENG315SU14-A,0,3,0,0,0,0,0
35865,2013-2014,2,ENG315SU14-B,0,2,3,87,8,70,1
35865,2013-2014,2,MUS115SU14,0,2,1,98.54,1,100,3
35865,2013-2014,2,ANI350SU14,0,2,1,95,5,82,1
35865,2013-2014,2,ANI350SU14,0,3,0,0,0,0,0
35865,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
35865,2013-2014,2,CG305SU14-B,0,2,3,88.5,5,81,1
35865,2013-2014,2,ENG150SU14,0,3,0,0,0,0,0
35866,2013-2014,2,ANI350SU14,0,2,2,90,5,81,1
35866,2013-2014,2,ART111SU14-B,0,2,4,84.67,4,85.58,3
35866,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
35866,2013-2014,2,ENG315SU14-B,0,2,4,84,2,90,1
35866,2013-2014,2,MUS115SU14,0,2,1,96.08,1,97.5,3
35867,2013-2014,2,ANI300SU14,0,3,0,0,0,0,0
35867,2013-2014,2,ART201SU14,0,2,8,70,4,85,1
35867,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35867,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35867,2013-2014,2,CG305SU14-B,0,2,4,84,4,85,1
35867,2013-2014,2,ENG315SU14-A,0,2,4,83,4,83,1
35867,2013-2014,2,JPN101SU14,0,2,1,94.32,1,99.36,3
35867,2013-2014,2,ENG150SU14,0,3,0,0,0,0,0
35872,2013-2014,2,ART111SU14,0,2,2,90.25,3,87.91,3
35872,2013-2014,2,MUS115SU14,0,2,1,97.54,1,97.5,3
35872,2013-2014,2,ENG315SU14-B,0,2,4,85,5,80,1
35872,2013-2014,2,CG305SU14,0,2,5,82,5,82,1
35877,2013-2014,2,CG102SU14,0,3,0,0,0,0,0
35877,2013-2014,2,CG125SU14,0,3,0,0,0,0,0
35877,2013-2014,2,MAT200SU14,0,2,4,83,4,85,1
35877,2013-2014,2,CS251SU14,0,2,3,88,2,91,1
35877,2013-2014,2,GAT250SU14,0,2,7,75,7,74,1
35877,2013-2014,2,CS380SU14,0,2,1,95,1,100,1
35883,2013-2014,2,CS251SU14,0,2,1,94,2,92,1
35883,2013-2014,2,CS330SU14,0,2,4,84.41,5,81.93,1
35883,2013-2014,2,CS380SU14,0,2,1,93,1,97,1
35883,2013-2014,2,GAT250SU14,0,2,7,75,9,65,1
35883,2013-2014,2,MAT258SU14,0,2,3,88,4,85,1
35888,2013-2014,2,CS251SU14,0,2,1,93,1,93,1
35888,2013-2014,2,CS380SU14,0,2,2,91,1,100,1
35888,2013-2014,2,GAT250SU14,0,2,4,86,9,68,1
35888,2013-2014,2,MAT258SU14,0,2,2,90,2,92,1
35893,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
35893,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35893,2013-2014,2,ANI300SU14,0,3,0,0,0,0,0
35893,2013-2014,2,ART201SU14,0,2,6,78,9,69,1
35893,2013-2014,2,ENG315SU14-B,0,2,7,73,1,100,1
35893,2013-2014,2,JPN101SU14,0,2,10,41.25,3,87.41,0
35893,2013-2014,2,CG305SU14-B,0,2,5,80.5,8,71,1
35901,2013-2014,2,GAT250SU14,0,2,6,78,7,73,1
35901,2013-2014,2,CS380SU14,0,2,1,96,1,98,1
35901,2013-2014,2,MAT258SU14,0,2,1,97,1,95,1
35901,2013-2014,2,PSY201SU14,0,2,2,90,4,86,2
35901,2013-2014,2,CG102SU14,0,3,0,0,0,0,0
35901,2013-2014,2,CG125SU14,0,3,0,0,0,0,0
35901,2013-2014,2,CS330SU14,0,3,0,0,0,0,0
35913,2013-2014,2,ART201SU14,0,2,8,71,8,70,1
35913,2013-2014,2,ART230SU14,0,3,0,0,0,0,0
35913,2013-2014,2,ENG315SU14-A,0,2,5,81,6,78,1
35913,2013-2014,2,CG303SU14,0,2,4,83,1,95,1
35913,2013-2014,2,CG305SU14-B,0,2,4,84.5,6,78,1
35926,2013-2014,2,MAT200SU14,0,2,4,83,4,85,1
35926,2013-2014,2,CS250SU14,0,2,3,89,1,93,1
35926,2013-2014,2,CS261SU14,0,2,13,0,0,0,0
35926,2013-2014,2,CS315SU14,0,2,1,94,1,100,1
35926,2013-2014,2,CS365SU14,0,3,0,0,0,0,0
35926,2013-2014,2,CS380SU14,0,2,1,95,1,98,1
35926,2013-2014,2,GAM300SU14,0,3,0,0,0,0,0
35929,2013-2014,2,CS200SU14,0,2,5,82,4,84,1
35929,2013-2014,2,CS365SU14,0,2,5,80,9,64,1
35929,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
35929,2013-2014,2,MAT200SU14,0,2,4,83,3,88,1
35929,2013-2014,2,CS380SU14-B,0,2,2,91,1,100,1
35930,2013-2014,2,ANI300SU14,0,2,1,93,3,88,1
35930,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
35930,2013-2014,2,CG305SU14-B,0,2,4,83.5,3,87,1
35930,2013-2014,2,ENG315SU14-B,0,2,3,87,5,80,1
35930,2013-2014,2,MUS115SU14,0,2,1,97.77,1,99.33,3
35938,2013-2014,2,CS200SU14,0,2,4,83,3,88,1
35938,2013-2014,2,CS315SU14,0,2,1,96,1,100,1
35938,2013-2014,2,CS365SU14,0,2,7,75,10,12,1
35938,2013-2014,2,MAT300SU14,0,2,6,77,6,77,1
35950,2013-2014,2,ENG150SU14,0,2,3,89,2,92,1
35950,2013-2014,2,GAT316SU14,0,2,5,82,3,87,1
35950,2013-2014,2,PSY201SU14,0,2,1,95,1,94,3
35950,2013-2014,2,ART111SU14-B,0,2,4,83.29,4,86.58,2
35953,2013-2014,2,CG305SU14-B,0,2,4,84,5,81,1
35953,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
35953,2013-2014,2,CG303SU14,0,2,1,100,1,95,1
35953,2013-2014,2,ENG315SU14-A,0,2,3,87,3,88,1
35953,2013-2014,2,LAW115SU14,0,2,7,73.78,8,70,1
35954,2013-2014,2,CG305SU14-B,0,2,1,95,2,92,1
35954,2013-2014,2,ANI300SU14,0,2,5,80,7,75,1
35954,2013-2014,2,CG303SU14,0,2,1,100,1,100,1
35954,2013-2014,2,ENG315SU14-A,0,2,4,83,5,80,1
35957,2013-2014,2,LAW115SU14,0,2,4,84.59,8,72,1
35957,2013-2014,2,MUS115SU14,0,2,1,99.08,1,98.5,3
35957,2013-2014,2,CG305SU14-B,0,2,5,80,5,82,1
35957,2013-2014,2,ENG315SU14-B,0,2,3,87,5,80,1
35957,2013-2014,2,JPN101SU14,0,3,0,0,0,0,0
35959,2013-2014,2,ART111SU14,0,2,2,90.25,3,87.08,3
35959,2013-2014,2,ART230SU14,0,2,5,80.38,6,77.83,1
35959,2013-2014,2,MUS115SU14,0,2,1,96.38,1,94.17,3
35959,2013-2014,2,CG305SU14,0,2,8,72,7,75,1
35963,2013-2014,2,CG201SU14,0,2,10,55,9,65,0
35963,2013-2014,2,CG303SU14,0,2,3,87,1,95,1
35963,2013-2014,2,ENG315SU14-A,0,2,5,80,6,77,1
35963,2013-2014,2,LAW115SU14,0,3,0,0,0,0,0
35963,2013-2014,2,ANI300SU14,0,2,4,85,5,82,1
35974,2013-2014,2,CG102SU14,0,2,6,79,4,84,1
35974,2013-2014,2,CG125SU14,0,2,1,95,1,95,1
35974,2013-2014,2,GAM302SU14,0,2,1,98,3,87,1
35974,2013-2014,2,MAT258SU14,0,2,2,92,2,91,1
35984,2013-2014,2,ART230SU14,0,2,5,82.75,4,84.5,1
35984,2013-2014,2,CG303SU14,0,2,2,90,1,95,1
35984,2013-2014,2,ENG315SU14-A,0,2,6,77,8,72,1
35984,2013-2014,2,LAW115SU14,0,2,3,88.1,5,82,1
35984,2013-2014,2,CG305SU14-B,0,2,2,92.6,5,80,1
35988,2013-2014,2,LAW115SU14,0,2,5,81.08,6,78,1
35988,2013-2014,2,CG303SU14,0,3,0,0,0,0,0
35988,2013-2014,2,CG305SU14-B,0,2,2,90.5,4,85,1
35988,2013-2014,2,ENG315SU14-A,0,2,5,80,5,80,1
35988,2013-2014,2,JPN101SU14,0,2,1,95.3,1,97.33,3
35988,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
36002,2013-2014,2,ART398SU14-B,0,2,1,98,3,87.78,3
36002,2013-2014,2,CG305SU14,0,2,6,79,5,82,1
36002,2013-2014,2,ART230SU14,0,2,6,78.13,7,76.67,1
36002,2013-2014,2,LAW115SU14,0,2,5,80.27,7,73,1
36004,2013-2014,2,CS365SU14,0,2,1,96,1,100,1
36004,2013-2014,2,CS388SU14,0,2,1,93,1,93,2
36004,2013-2014,2,CS488SU14,0,2,1,97,1,98,2
36004,2013-2014,2,JPN101SU14,0,2,1,95.05,1,97.25,2
36004,2013-2014,2,PHY300SU14,0,2,4,85,4,83,3
36010,2013-2014,2,CS180SU14,0,3,0,0,0,0,0
36010,2013-2014,2,CS200SU14,0,3,0,0,0,0,0
36010,2013-2014,2,CS225SU14,0,3,0,0,0,0,0
36010,2013-2014,2,ENG150SU14,0,3,0,0,0,0,0
36014,2013-2014,2,ANI300SU14,0,2,2,90,4,83,1
36014,2013-2014,2,ART111SU14,0,3,0,0,0,0,0
36014,2013-2014,2,ENG315SU14-B,0,2,5,81,5,80,1
36014,2013-2014,2,MUS115SU14,0,2,1,96.62,1,99.17,3
36014,2013-2014,2,CG303SU14,0,2,1,95,1,95,1
36015,2013-2014,2,MAT150SU14,0,2,7,74,9,66,1
36015,2013-2014,2,ART102SU14,0,3,0,0,0,0,0
36015,2013-2014,2,CS180SU14,0,2,10,10,10,1,0
36015,2013-2014,2,CS225SU14,0,2,7,76.5,3,88,1
36015,2013-2014,2,GAT240SU14,0,3,0,0,0,0,0
36015,2013-2014,2,GAT250SU14,0,2,7,73,10,58,1
36024,2013-2014,2,MAT300SU14,0,2,2,92,2,91,1
36024,2013-2014,2,MUS115SU14,0,2,1,99.23,1,99.17,2
36024,2013-2014,2,CS250SU14,0,2,6,79,5,82,1
36024,2013-2014,2,CS315SU14,0,3,0,0,0,0,0
36024,2013-2014,2,CS330SU14,0,2,4,84.18,2,90.55,1
36024,2013-2014,2,CS380SU14-B,0,2,3,87,6,77,1
36031,2013-2014,2,BIO200SU14,0,3,0,0,0,0,0
36031,2013-2014,2,CG305SU14-B,0,2,2,90,4,85,1
36031,2013-2014,2,JPN101SU14,0,2,1,94.43,1,99.45,3
36031,2013-2014,2,LAW115SU14,0,2,7,73.51,8,72,1
36031,2013-2014,2,MUS115SU14,0,2,1,93.31,1,95.83,3
36035,2013-2014,2,CG305SU14-B,0,2,2,90,4,85,1
36035,2013-2014,2,JPN101SU14,0,2,1,93,1,97.89,3
36035,2013-2014,2,LAW115SU14,0,2,3,87.16,4,86,1
36035,2013-2014,2,MUS115SU14,0,2,1,95.08,1,97.5,3
36035,2013-2014,2,BIO200SU14,0,3,0,0,0,0,0
36039,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
36039,2013-2014,2,ENG150SU14,0,2,4,85,4,84,1
36039,2013-2014,2,GAM352SU14,0,3,0,0,0,0,0
36039,2013-2014,2,GAT240SU14,0,2,2,90,1,94,1
36039,2013-2014,2,GAT316SU14,0,2,8,71,5,82,1
36039,2013-2014,2,PSY201SU14,0,2,2,91,4,86,2
36040,2013-2014,2,CS251SU14,0,2,9,68,1,94,0
36040,2013-2014,2,CG102SU14,0,3,0,0,0,0,0
36040,2013-2014,2,CG125SU14,0,2,8,70,8,70,1
36040,2013-2014,2,GAT250SU14,0,2,10,45,10,0,0
36040,2013-2014,2,GAT251SU14,0,3,0,0,0,0,0
36040,2013-2014,2,MAT258SU14,0,2,7,74,2,90,1
36049,2013-2014,2,CS251SU14,0,2,1,93,1,94,1
36049,2013-2014,2,CS380SU14,0,2,1,100,1,100,1
36049,2013-2014,2,GAT250SU14,0,2,5,81,8,71,1
36049,2013-2014,2,MAT258SU14,0,2,3,88,4,84,1
36064,2013-2014,2,CS330SU14,0,2,1,100,1,100,1
36064,2013-2014,2,CS380SU14,0,2,1,98,1,100,1
36064,2013-2014,2,GAT250SU14,0,2,5,81,7,76,1
36064,2013-2014,2,JPN101SU14,0,3,0,0,0,0,0
36064,2013-2014,2,MAT258SU14,0,2,1,97,1,93,1
36071,2013-2014,2,ANI350SU14,0,2,1,93,4,85,1
36071,2013-2014,2,ART111SU14-B,0,2,1,93.25,2,92.5,3
36071,2013-2014,2,ART230SU14,0,3,0,0,0,0,0
36071,2013-2014,2,ART401SU14,0,2,5,82.33,4,86,1
36071,2013-2014,2,ENG315SU14-B,0,3,0,0,0,0,0
36071,2013-2014,2,ENG315SU14-B,0,2,3,87,2,90,1
36071,2013-2014,2,MUS115SU14,0,3,0,0,0,0,0
36071,2013-2014,2,MUS115SU14,0,3,0,0,0,0,0
36082,2013-2014,2,ART401SU14,0,2,6,79,6,79.9,1
36082,2013-2014,2,ENG315SU14-B,0,3,0,0,0,0,0
36082,2013-2014,2,ENG315SU14-B,0,2,5,81,9,60,1
36082,2013-2014,2,MUS115SU14,0,3,0,0,0,0,0
36082,2013-2014,2,ANI350SU14,0,2,1,95,5,82,1
36082,2013-2014,2,ART111SU14-B,0,2,3,89.5,4,86.5,3
36082,2013-2014,2,ART230SU14,0,3,0,0,0,0,0
36082,2013-2014,2,MUS115SU14,0,3,0,0,0,0,0
36085,2013-2014,2,ENG150SU14,0,2,5,80,6,78,1
36085,2013-2014,2,GAM302SU14,0,2,3,87,5,82,1
36085,2013-2014,2,GAT316SU14,0,2,5,81,5,81,1
36085,2013-2014,2,PSY201SU14,0,2,2,92,3,89,2
36101,2013-2014,2,CS300SU14,0,2,1,93.5,1,97,1
36101,2013-2014,2,CS315SU14,0,2,1,100,1,100,1
36101,2013-2014,2,CS330SU14,0,2,6,78.79,7,75.89,1
36101,2013-2014,2,GAM300SU14,0,3,0,0,0,0,0
36101,2013-2014,2,MAT300SU14,0,2,4,84,4,84,1
36101,2013-2014,2,CS365SU14,0,2,7,75,9,62,1
36106,2013-2014,2,CS180SU14,0,2,3,89,5,80,1
36106,2013-2014,2,CS250SU14,0,2,3,88,2,92,1
36106,2013-2014,2,CS330SU14,0,2,5,80.5,4,85.45,1
36106,2013-2014,2,CS365SU14,0,2,3,89,9,65,1
36106,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
36106,2013-2014,2,CS380SU14-B,0,2,2,91,1,97,1
36122,2013-2014,2,CS250SU14,0,2,3,89,1,94,1
36122,2013-2014,2,CS315SU14,0,3,0,0,0,0,0
36122,2013-2014,2,CS365SU14,0,2,4,83,5,80,1
36122,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
36122,2013-2014,2,MAT200SU14,0,2,6,78,5,81,1
36122,2013-2014,2,CS380SU14-B,0,2,2,90,1,93,1
36134,2013-2014,2,CG305SU14,0,2,4,84,4,86,1
36134,2013-2014,2,ENG315SU14-A,0,2,3,87,4,85,1
36134,2013-2014,2,LAW115SU14,0,2,3,89.59,3,88,1
36134,2013-2014,2,ART230SU14,0,2,4,86.13,8,70.83,1
36143,2013-2014,2,ART126SU14,0,2,5,80.57,6,77,1
36143,2013-2014,2,GAT240SU14,0,3,0,0,0,0,0
36143,2013-2014,2,MUS115SU14,0,2,1,98.38,1,98.83,2
36143,2013-2014,2,PSY201SU14,0,2,5,80,7,73,2
36143,2013-2014,2,GAT250SU14,0,2,7,75,6,78,1
36156,2013-2014,2,GAM250SU14-OIP,0,2,2,90,4,83,1
36156,2013-2014,2,GAM300SU14,0,3,0,0,0,0,0
36156,2013-2014,2,MAT300SU14,0,3,0,0,0,0,0
36156,2013-2014,2,CS261SU14,0,2,13,0,0,0,0
36156,2013-2014,2,CS300SU14,0,2,2,92.33,1,97,1
36156,2013-2014,2,CS315SU14,0,2,1,100,1,100,1
36156,2013-2014,2,CS330SU14,0,3,0,0,0,0,0
36156,2013-2014,2,CS380SU14-B,0,2,1,99,1,100,1
36170,2014-2015,0,CS529F14,0,2,10,48.8,1,97.33,0
36170,2014-2015,0,CS241F14,0,2,4,83,1,96,3
36170,2014-2015,0,CS525F14,0,2,3,89.84,7,74.48,1
36170,2014-2015,1,CS580S15,0,2,13,0,10,57,0
36170,2014-2015,1,CS581S15,0,2,3,88.53,3,88.73,1
36177,2013-2014,2,ART230SU14,0,2,5,80.63,6,78.83,1
36177,2013-2014,2,CG305SU14,0,2,3,89,4,86,1
36177,2013-2014,2,MUS115SU14,0,2,1,97.69,1,98.17,3
36177,2013-2014,2,ANI300SU14,0,3,0,0,0,0,0
36177,2013-2014,2,ART111SU14,0,2,2,90.5,4,83.3,3
36183,2013-2014,2,ENG150SU14,0,2,3,87,3,88,1
36183,2013-2014,2,GAT240SU14,0,2,2,90,1,100,1
36183,2013-2014,2,GAT316SU14,0,2,10,25,8,70,0
36183,2013-2014,2,PSY201SU14,0,2,2,91,4,84,2
36184,2013-2014,2,ART401SU14,0,3,0,0,0,0,0
36184,2013-2014,2,CG305SU14-B,0,2,5,80,3,88,1
36184,2013-2014,2,ENG315SU14-B,0,2,2,91,2,90,1
36184,2013-2014,2,LAW115SU14,0,2,7,75.4,10,52,1
36184,2013-2014,2,MUS115SU14,0,2,1,99.31,1,98.67,3
36211,2013-2014,2,CS251SU14,0,2,1,94,1,96,1
36211,2013-2014,2,CS330SU14,0,3,0,0,0,0,0
36211,2013-2014,2,CS330SU14,0,3,0,0,0,0,0
36211,2013-2014,2,CS380SU14,0,2,1,96,1,97,1
36211,2013-2014,2,GAM302SU14,0,3,0,0,0,0,0
36211,2013-2014,2,GAT250SU14,0,3,0,0,0,0,0
36211,2013-2014,2,GAT250SU14,0,2,7,75,9,68,1
36211,2013-2014,2,MAT258SU14,0,2,1,93,2,92,1
36214,2013-2014,2,CS250SU14,0,2,3,89,1,95,1
36214,2013-2014,2,CS315SU14,0,2,1,100,1,100,1
36214,2013-2014,2,CS365SU14,0,2,1,93,3,88,1
36214,2013-2014,2,LAW115SU14,0,3,0,0,0,0,0
36214,2013-2014,2,MAT200SU14,0,2,5,81,6,78,1
36217,2013-2014,2,CS380SU14-B,0,2,2,91,1,93,1
36217,2013-2014,2,MAT258SU14,0,2,1,93,1,93,1
36217,2013-2014,2,CG102SU14,0,3,0,0,0,0,0
36217,2013-2014,2,CG125SU14,0,3,0,0,0,0,0
36217,2013-2014,2,CS251SU14,0,2,1,94,1,96,1
36217,2013-2014,2,CS330SU14,0,3,0,0,0,0,0
36217,2013-2014,2,CS330SU14,0,2,3,88.05,1,93.78,1
36217,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
36217,2013-2014,2,GAM302SU14,0,3,0,0,0,0,0
36217,2013-2014,2,GAM302SU14,0,3,0,0,0,0,0
36217,2013-2014,2,GAT250SU14,0,3,0,0,0,0,0
36217,2013-2014,2,GAT250SU14,0,2,7,73,9,64,1
36221,2013-2014,2,CS315SU14,0,3,0,0,0,0,0
36221,2013-2014,2,CS380SU14-B,0,2,3,87,4,85,1
36221,2013-2014,2,CS365SU14,0,2,5,82,10,53,1
36221,2013-2014,2,CS380SU14,0,3,0,0,0,0,0
36221,2013-2014,2,MAT200SU14,0,2,3,88,3,88,1
36221,2013-2014,2,CS250SU14,0,2,4,84,3,89,1
36229,2013-2014,2,CS261SU14,0,2,4,85,10,0,1
36229,2013-2014,2,CS300SU14,0,2,1,97.5,1,97,1
36229,2013-2014,2,CS380SU14,0,2,4,84,10,51,1
36229,2013-2014,2,CS488SU14,0,2,2,91,1,94,2
36229,2013-2014,2,MAT258SU14,0,2,5,80,7,74,1
36272,2013-2014,2,ART111SU14-B,0,3,0,0,0,0,0
36272,2013-2014,2,ENG150SU14,0,2,5,82,5,80,1
36272,2013-2014,2,FLM151SU14,0,2,3,89,3,88,1
36272,2013-2014,2,JPN101SU14,0,2,2,91,1,96.22,1
36272,2013-2014,2,PSY201SU14,0,2,2,90,5,81,2
36277,2013-2014,2,CS250SU14,0,2,4,86,3,89,1
36277,2013-2014,2,CS330SU14,0,2,7,73.04,5,80.54,1
36277,2013-2014,2,CS365SU14,0,2,3,88,9,68,1
36277,2013-2014,2,CS380SU14-B,0,2,1,93,1,97,1
36277,2013-2014,2,ENG150SU14,0,3,0,0,0,0,0
36277,2013-2014,2,MAT258SU14,0,2,4,85,5,80,1
36277,2013-2014,2,CS315SU14,0,2,3,87,1,100,1
36285,2013-2014,2,CS251SU14,0,2,3,89,4,86,1
36285,2013-2014,2,GAT240SU14,0,2,1,100,1,100,2
36285,2013-2014,2,GAT250SU14,0,2,7,76,9,68,1
36285,2013-2014,2,MAT200SU14,0,2,4,83,4,85,1
36285,2013-2014,2,MUS115SU14,0,2,1,97.54,1,97.5,2
36304,2013-2014,2,GAT250SU14,0,2,7,75,8,70,1
36304,2013-2014,2,JPN101SU14,0,3,0,0,0,0,0
36304,2013-2014,2,MUS115SU14,0,2,4,83.69,1,96.67,2
36304,2013-2014,2,PSY201SU14,0,2,4,83,6,78,3
36304,2013-2014,2,ART126SU14,0,2,7,75,8,71.25,1
36312,2013-2014,2,PSY201SU14,0,2,5,80,5,80,2
36312,2013-2014,2,GAM302SU14,0,2,1,93,9,69,1
36312,2013-2014,2,ART201SU14,0,2,3,88,3,87,1
36312,2013-2014,2,GAM302SU14,0,3,0,0,0,0,0
36312,2013-2014,2,GAT316SU14,0,2,8,71,6,79,1
36323,2013-2014,2,CS350SU14,0,3,0,0,0,0,0
36323,2013-2014,2,CS488SU14,0,2,1,93,1,96,2
36323,2013-2014,2,GAM300SU14,0,2,1,100,1,95,1
36323,2013-2014,2,MAT300SU14,0,3,0,0,0,0,0
36323,2013-2014,2,PHY300SU14,0,2,7,75,8,72,2
36323,2013-2014,2,CS380SU14-B,0,2,1,94,1,97,1
36333,2013-2014,2,CS315SU14,0,2,1,100,1,100,1
36333,2013-2014,2,CS350SU14,0,3,0,0,0,0,0
36333,2013-2014,2,CS488SU14,0,2,1,93,1,96,2
36333,2013-2014,2,GAM300SU14,0,2,1,100,2,91,1
36333,2013-2014,2,CS380SU14-B,0,2,1,100,1,100,1
36357,2013-2014,2,MAT200SU14,0,2,3,88,2,91,1
36357,2013-2014,2,MUS115SU14,0,2,1,98.08,1,98.67,2
36357,2013-2014,2,FLM151SU14,0,3,0,0,0,0,0
36357,2013-2014,2,CS225SU14,0,3,0,0,0,0,0
36357,2013-2014,2,CS250SU14,0,3,0,0,0,0,0
36357,2013-2014,2,CS300SU14,0,2,2,90.33,1,97,1
36357,2013-2014,2,CS315SU14,0,2,2,90,1,100,1
36359,2013-2014,2,CG303SU14,0,2,3,88,1,95,1
36359,2013-2014,2,CG305SU14,0,3,0,0,0,0,0
36359,2013-2014,2,CG305SU14-B,0,3,0,0,0,0,0
36359,2013-2014,2,ENG315SU14-A,0,2,4,85,3,87,1
36359,2013-2014,2,LAW115SU14,0,2,7,75.4,7,74,1
36359,2013-2014,2,CG305SU14,0,2,5,82,5,80,1
36365,2013-2014,2,ANI350SU14,0,2,5,80,7,76,1
36365,2013-2014,2,ART111SU14,0,3,0,0,0,0,0
